,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
3240,Color,Marcus Raboy,4.0,85.0,7.0,240.0,Tamala Jones,706.0,,Comedy|Crime|Music,Mike Epps,The Janky Promoters ,1097,1936,Glenn Plummer,2.0,bigger dreams|concert promoter|hotel maid|pep talk|rap concert,http://www.imdb.com/title/tt1210071/?ref_=fn_tt_tt_1,10.0,English,USA,R,,2009.0,405.0,5.2,1.85,402
3242,Color,Álex de la Iglesia,71.0,104.0,275.0,102.0,Leonor Watling,439.0,3607.0,Crime|Mystery|Thriller,Jim Carter,The Oxford Murders ,22753,940,Danny Sapani,4.0,landlady|lecture|murder|oxford university|symbol,http://www.imdb.com/title/tt0488604/?ref_=fn_tt_tt_1,94.0,English,Spain,R,10000000.0,2008.0,161.0,6.1,2.35,0
3243,Color,Andrew Traucki,102.0,94.0,10.0,72.0,Gyton Grantley,122.0,,Horror|Thriller,Damian Walshe-Howling,The Reef ,11950,375,Adrienne Pickering,0.0,boat|great white shark|killing an animal|shark|underwater,http://www.imdb.com/title/tt1320291/?ref_=fn_tt_tt_1,89.0,English,Australia,R,,2010.0,109.0,5.8,2.35,0
3244,Color,Michael Clancy,27.0,85.0,0.0,742.0,Rip Torn,11000.0,70527.0,Comedy|Drama,Zooey Deschanel,Eulogy ,7690,14656,Kelly Preston,6.0,dysfunctional family|family relationships|family reunion|funeral|twin,http://www.imdb.com/title/tt0349416/?ref_=fn_tt_tt_1,68.0,English,USA,R,6500000.0,2004.0,826.0,6.7,1.85,376
3247,Color,Kari Skogland,76.0,117.0,13.0,415.0,Kevin Zegers,5000.0,,Drama|Thriller,Jim Sturgess,Fifty Dead Men Walking ,9585,7637,Michael McElhatton,1.0,1980s|ira|near death experience|title directed by female|what happened to epilogue,http://www.imdb.com/title/tt1097643/?ref_=fn_tt_tt_1,38.0,English,UK,R,6000000.0,2008.0,2000.0,6.9,2.35,0
3249,Color,Paul Schrader,75.0,106.0,261.0,520.0,Ayelet Zurer,30000.0,,Drama|War,Veronica Ferres,Adam Resurrected ,3075,31325,Derek Jacobi,2.0,circus|dog|entertainer|holocaust|patient,http://www.imdb.com/title/tt0479341/?ref_=fn_tt_tt_1,31.0,English,Germany,R,10000000.0,2008.0,744.0,6.3,2.35,589
3252,Color,Jason Connery,32.0,90.0,110.0,711.0,Henry Rollins,1000.0,,Action|Horror|Sci-Fi,Ray Winstone,The Devil's Tomb ,5715,3937,Jason London,4.0,desert|mercenary|priest|scientist|war veteran,http://www.imdb.com/title/tt1147687/?ref_=fn_tt_tt_1,60.0,English,USA,R,10000000.0,2009.0,898.0,3.8,1.85,486
3253,Color,Vic Sarin,17.0,116.0,24.0,46.0,Jesse Moss,183.0,,Drama|Romance,Jimi Mistry,Partition ,2223,428,John Light,2.0,india|love|muslim|pakistan|sikh,http://www.imdb.com/title/tt0213985/?ref_=fn_tt_tt_1,27.0,English,Canada,R,10000000.0,2007.0,136.0,7.0,2.35,746
3255,Color,Jee-woon Kim,152.0,135.0,419.0,7.0,Woo-sung Jung,398.0,128486.0,Action|Adventure|Comedy|Western,Kang-ho Song,"The Good, the Bad, the Weird ",26156,569,Dal-su Oh,0.0,bounty hunter|manchuria|map|train|treasure,http://www.imdb.com/title/tt0901487/?ref_=fn_tt_tt_1,74.0,Korean,South Korea,R,10000000.0,2008.0,149.0,7.3,2.35,0
3256,Color,Douglas Aarniokoski,129.0,84.0,36.0,899.0,Katrina Bowden,1000.0,,Horror|Thriller,Boris Kodjoe,Nurse 3D ,7286,4686,Kathleen Turner,0.0,carnage|female nudity|purple panties|sexual attraction|shaved labia,http://www.imdb.com/title/tt1913166/?ref_=fn_tt_tt_1,75.0,English,USA,R,10000000.0,2013.0,948.0,4.6,2.35,0
3258,Color,Greg Mottola,248.0,107.0,99.0,452.0,Martin Starr,17000.0,16025394.0,Comedy|Drama|Romance,Kristen Stewart,Adventureland ,131180,18983,Wendie Malick,6.0,amusement park|strong female character|summer job|teen movie|teenager,http://www.imdb.com/title/tt1091722/?ref_=fn_tt_tt_1,220.0,English,USA,R,,2009.0,985.0,6.8,1.85,0
3259,Color,Andy Garcia,52.0,144.0,0.0,195.0,Victor Rivers,786.0,2483955.0,Drama|Romance,Danny Pino,The Lost City ,8369,1674,Enrique Murciano,0.0,1950s|cuba|cuban flag|fidel castro|havana cuba,http://www.imdb.com/title/tt0343996/?ref_=fn_tt_tt_1,165.0,English,USA,R,9600000.0,2005.0,228.0,6.7,1.85,957
3260,Color,Steve Carr,55.0,98.0,41.0,525.0,Mike Epps,723.0,57176582.0,Comedy,John Witherspoon,Next Friday ,27492,3939,Rolando Molina,1.0,african american|flashback|marijuana joint|porn magazine|suburb,http://www.imdb.com/title/tt0195945/?ref_=fn_tt_tt_1,84.0,English,USA,R,9500000.0,2000.0,706.0,6.1,1.85,0
3261,Color,Sarik Andreasyan,30.0,94.0,9.0,262.0,Jordana Brewster,4000.0,,Action|Crime|Drama|Thriller,Hayden Christensen,American Heist ,12372,9432,Akon,1.0,bank|critically bashed|heist|mechanic|prison,http://www.imdb.com/title/tt2923316/?ref_=fn_tt_tt_1,42.0,English,Canada,R,10000000.0,2014.0,4000.0,5.2,,0
3263,Color,Julian Gilbey,29.0,102.0,7.0,1000.0,Alfie Allen,31000.0,,Action|Comedy|Crime|Drama,Mem Ferda,Plastic ,5865,35634,Malese Jow,7.0,credit card fraud|lesbian kiss|miami,http://www.imdb.com/title/tt2556874/?ref_=fn_tt_tt_1,12.0,English,UK,R,10000000.0,2014.0,1000.0,6.0,,1000
3266,Color,Valeri Milev,18.0,88.0,6.0,200.0,Roger Cross,557.0,,Action|Horror,Daniella Alonso,Re-Kill ,1763,1702,Jesse Garcia,0.0,after dark|after dark horrorfest|fictional tv news show|outbreak,http://www.imdb.com/title/tt1612319/?ref_=fn_tt_tt_1,26.0,English,USA,R,9500000.0,2015.0,290.0,5.1,1.78,898
3268,Color,Pedro Almodóvar,232.0,121.0,0.0,82.0,Lola Dueñas,148.0,12899702.0,Comedy|Crime|Drama|Mystery,Carmen Maura,Volver ,76681,448,Antonio de la Torre,1.0,abusive father|child abuse|death|rape|secret,http://www.imdb.com/title/tt0441909/?ref_=fn_tt_tt_1,228.0,Spanish,Spain,R,,2006.0,114.0,7.6,2.35,0
3269,Color,Gerald Potterton,62.0,90.0,0.0,123.0,Joe Flaherty,187.0,,Adventure|Animation|Fantasy|Horror|Sci-Fi,John Vernon,Heavy Metal ,23516,646,Don Francks,0.0,anthology|girl|heavy metal|secretary|segments,http://www.imdb.com/title/tt0082509/?ref_=fn_tt_tt_1,147.0,English,Canada,R,9300000.0,1981.0,176.0,6.7,1.37,0
3271,Color,Richard Loncraine,56.0,104.0,12.0,1000.0,Jim Broadbent,21000.0,2600000.0,Drama|War,Robert Downey Jr.,Richard III ,11612,23962,Kristin Scott Thomas,3.0,1930s|abuse of power|england|king|murder,http://www.imdb.com/title/tt0114279/?ref_=fn_tt_tt_1,88.0,English,UK,R,6000000.0,1995.0,1000.0,7.5,2.35,0
3272,,David Hackl,48.0,94.0,43.0,129.0,Michaela McManus,826.0,,Action|Horror|Thriller,Scott Glenn,Into the Grizzly Maze ,4486,1586,Luisa D'Oliveira,4.0,bear|breasts|female nudity|grizzly|wilderness,http://www.imdb.com/title/tt1694021/?ref_=fn_tt_tt_1,38.0,English,USA,R,10000000.0,2015.0,476.0,5.3,1.85,0
3274,Color,Lars von Trier,439.0,130.0,3000.0,844.0,Kirsten Dunst,10000.0,3029870.0,Drama|Sci-Fi,Alexander Skarsgård,Melancholia ,128729,15835,Charlotte Rampling,1.0,art director|breasts|depression|outdoor sex|riding a horse,http://www.imdb.com/title/tt1527186/?ref_=fn_tt_tt_1,551.0,English,Denmark,R,7400000.0,2011.0,4000.0,7.1,2.35,50000
3277,Color,Ridley Scott,392.0,116.0,0.0,513.0,Yaphet Kotto,1000.0,78900000.0,Horror|Sci-Fi,Tom Skerritt,Alien ,563827,2524,Bolaji Badejo,0.0,alien|creature|future|outer space|spaceship,http://www.imdb.com/title/tt0078748/?ref_=fn_tt_tt_1,1110.0,English,UK,R,11000000.0,1979.0,581.0,8.5,2.35,23000
3278,Color,Tobe Hooper,277.0,88.0,365.0,177.0,Edwin Neal,383.0,30859000.0,Horror|Thriller,Gunnar Hansen,The Texas Chain Saw Massacre ,96410,1094,Marilyn Burns,0.0,cannibal|chainsaw|hitchhiker|independent film|leatherface,http://www.imdb.com/title/tt0072271/?ref_=fn_tt_tt_1,826.0,English,USA,R,83532.0,1974.0,371.0,7.5,1.85,0
3279,Color,Floria Sigismondi,259.0,106.0,50.0,741.0,Scout Taylor-Compton,17000.0,3571735.0,Biography|Drama|Music,Kristen Stewart,The Runaways ,39260,21711,Johnny Lewis,2.0,band|box office flop|critically bashed|historically inaccurate|revisionist history,http://www.imdb.com/title/tt1017451/?ref_=fn_tt_tt_1,129.0,English,USA,R,10000000.0,2010.0,908.0,6.6,2.35,0
3282,Color,Joseph Kahn,115.0,93.0,33.0,123.0,Shanley Caswell,14000.0,,Comedy|Horror|Sci-Fi,Josh Hutcherson,Detention ,12520,15014,Parker Bagley,2.0,blood splatter|detention|high school|overalls|reference to c. thomas howell,http://www.imdb.com/title/tt1701990/?ref_=fn_tt_tt_1,76.0,English,USA,R,10000000.0,2011.0,383.0,5.8,2.35,0
3284,Color,F. Gary Gray,29.0,123.0,473.0,685.0,Jada Pinkett Smith,890.0,36049108.0,Action|Crime|Drama|Romance|Thriller,Vivica A. Fox,Set It Off ,10139,3661,Blair Underwood,4.0,bank|black comedy|main characters killed off|money|robbery,http://www.imdb.com/title/tt0117603/?ref_=fn_tt_tt_1,70.0,English,USA,R,9000000.0,1996.0,851.0,6.8,2.35,0
3285,Color,Malcolm D. Lee,32.0,120.0,92.0,862.0,Sanaa Lathan,1000.0,34074895.0,Comedy|Drama,Harold Perrineau,The Best Man ,6525,5420,Jarrod Bunch,6.0,african american|bachelor party|brooklyn bridge|family relationships|stripper,http://www.imdb.com/title/tt0168501/?ref_=fn_tt_tt_1,79.0,English,USA,R,9000000.0,1999.0,886.0,6.7,1.85,0
3286,Color,Tom Holland,142.0,87.0,85.0,118.0,Alex Vincent,311.0,33244684.0,Fantasy|Horror,Catherine Hicks,Child's Play ,62038,760,Dinah Manoff,0.0,birthday|doll|murder|serial killer|voodoo,http://www.imdb.com/title/tt0094862/?ref_=fn_tt_tt_1,281.0,English,USA,R,9000000.0,1988.0,189.0,6.5,1.85,0
3288,Color,James DeMonaco,285.0,103.0,65.0,908.0,Zach Gilford,2000.0,71519230.0,Action|Horror|Sci-Fi|Thriller,Noel Gugliemi,The Purge: Anarchy ,92364,6807,Roberta Valderrama,0.0,held at gunpoint|machete|masked man|sequel|violence,http://www.imdb.com/title/tt2975578/?ref_=fn_tt_tt_1,244.0,English,USA,R,9000000.0,2014.0,971.0,6.5,2.35,15000
3290,Color,Danny Leiner,150.0,88.0,8.0,587.0,Fred Willard,982.0,18225165.0,Adventure|Comedy,Ethan Embry,Harold & Kumar Go to White Castle ,155262,3114,Paula Garcés,2.0,marijuana|police|road trip|stoner|white castle,http://www.imdb.com/title/tt0366551/?ref_=fn_tt_tt_1,316.0,English,USA,R,9000000.0,2004.0,729.0,7.1,1.85,0
3291,Color,Rod Lurie,136.0,126.0,37.0,883.0,Gary Oldman,12000.0,17804273.0,Drama|Thriller,Jeff Bridges,The Contender ,20449,25660,William Petersen,0.0,bridge|governor|political thriller|president|vice president,http://www.imdb.com/title/tt0208874/?ref_=fn_tt_tt_1,370.0,English,USA,R,20000000.0,2000.0,10000.0,7.0,1.85,1000
3292,Color,Ben Younger,132.0,120.0,46.0,701.0,Nia Long,14000.0,16938179.0,Crime|Drama|Thriller,Vin Diesel,Boiler Room ,41313,17336,Herbert Russell,3.0,career|casino|judge|stock|stock broker,http://www.imdb.com/title/tt0181984/?ref_=fn_tt_tt_1,246.0,English,USA,R,8000000.0,2000.0,826.0,7.0,1.85,0
3293,Color,John Landis,71.0,116.0,644.0,199.0,Denholm Elliott,392.0,90400000.0,Comedy,Don Ameche,Trading Places ,102895,845,Ralph Bellamy,2.0,interracial relationship|poverty|prostitute|scam|stock market,http://www.imdb.com/title/tt0086465/?ref_=fn_tt_tt_1,159.0,English,USA,R,,1983.0,249.0,7.5,1.85,0
3294,Color,Glen Morgan,186.0,94.0,17.0,179.0,Crystal Lowe,607.0,16235293.0,Horror,Oliver Hudson,Black Christmas ,19918,1611,Andrea Martin,0.0,attic|christmas|house|incest|sorority,http://www.imdb.com/title/tt0454082/?ref_=fn_tt_tt_1,278.0,English,USA,R,9000000.0,2006.0,318.0,4.5,2.35,0
3297,Color,Tamara Jenkins,201.0,114.0,84.0,338.0,David Zayas,22000.0,6610326.0,Comedy|Drama,Philip Seymour Hoffman,The Savages ,32188,23770,Gbenga Akinnagbe,0.0,arizona|dementia|married man|sun city arizona|writing,http://www.imdb.com/title/tt0775529/?ref_=fn_tt_tt_1,127.0,English,USA,R,,2007.0,929.0,7.2,1.85,0
3299,Color,Christopher McQuarrie,117.0,119.0,188.0,35.0,Nicky Katt,187.0,6047856.0,Action|Crime|Drama|Thriller,Kristin Lehman,The Way of the Gun ,27536,358,Dylan Kussman,4.0,criminal|drifter|gangster|money|surrogate mother,http://www.imdb.com/title/tt0202677/?ref_=fn_tt_tt_1,327.0,English,USA,R,8500000.0,2000.0,127.0,6.7,1.85,1000
3300,Color,Burr Steers,136.0,99.0,23.0,471.0,Rory Culkin,1000.0,4681503.0,Comedy|Drama,Kieran Culkin,Igby Goes Down ,29058,2478,Bill Irwin,1.0,boy|mistress|money|schizophrenic|school,http://www.imdb.com/title/tt0280760/?ref_=fn_tt_tt_1,238.0,English,USA,R,9000000.0,2002.0,710.0,7.0,2.35,838
3306,Color,Bart Freundlich,100.0,103.0,38.0,316.0,Garry Shandling,745.0,1530535.0,Comedy|Drama|Romance,Billy Crudup,Trust the Man ,7833,1721,Dagmara Dominczyk,3.0,actress|lesbianism|manhattan new york city|urination|watching pornography,http://www.imdb.com/title/tt0427968/?ref_=fn_tt_tt_1,63.0,English,USA,R,9000000.0,2005.0,591.0,5.7,2.35,215
3307,Color,Andrew Fleming,129.0,92.0,26.0,611.0,Amy Poehler,1000.0,4881867.0,Comedy|Music,Steve Coogan,Hamlet 2 ,15200,3767,David Arquette,1.0,gang banger|sequel|shakespeare's hamlet|student|time machine,http://www.imdb.com/title/tt1104733/?ref_=fn_tt_tt_1,76.0,English,USA,R,9000000.0,2008.0,1000.0,6.4,1.85,1000
3308,Color,Todd Haynes,103.0,124.0,162.0,277.0,Eddie Izzard,23000.0,1043487.0,Drama|Music,Christian Bale,Velvet Goldmine ,27766,24102,Janet McTeer,3.0,1970s|glitter|political cover up|reference to katharine hepburn|reference to spencer tracy,http://www.imdb.com/title/tt0120879/?ref_=fn_tt_tt_1,314.0,English,UK,R,,1998.0,776.0,7.0,1.85,0
3311,Color,Chatrichalerm Yukol,31.0,300.0,6.0,6.0,Chatchai Plengpanich,7.0,454255.0,Action|Adventure|Drama|History|War,Sarunyu Wongkrachang,The Legend of Suriyothai ,1666,32,Mai Charoenpura,3.0,16th century|burmese|invasion|queen|thailand,http://www.imdb.com/title/tt0290879/?ref_=fn_tt_tt_1,47.0,Thai,Thailand,R,400000000.0,2001.0,6.0,6.6,1.85,124
3312,Color,Dario Argento,76.0,120.0,930.0,433.0,Adrienne Barbeau,982.0,349618.0,Horror,John Amos,Two Evil Eyes ,4302,2942,Sally Kirkland,1.0,black cat|cat|evil|photographer|undead,http://www.imdb.com/title/tt0100827/?ref_=fn_tt_tt_1,45.0,English,Italy,R,9000000.0,1990.0,602.0,6.1,1.85,375
3314,Color,Mike Leigh,81.0,121.0,608.0,25.0,Ruth Sheen,149.0,112935.0,Drama,Lesley Manville,All or Nothing ,8161,251,Gary McDonald,0.0,love|neighbor|single parent|supermarket|working class,http://www.imdb.com/title/tt0286261/?ref_=fn_tt_tt_1,94.0,English,UK,R,9000000.0,2002.0,44.0,7.6,1.85,484
3317,Color,Scott Mann,44.0,93.0,8.0,558.0,Joshua Mikel,22000.0,,Action|Crime|Thriller,Robert De Niro,Heist ,16198,24154,D.B. Sweeney,1.0,bus|die hard scenario,http://www.imdb.com/title/tt3276924/?ref_=fn_tt_tt_1,57.0,English,USA,R,19000000.0,2015.0,1000.0,6.1,2.35,0
3322,Color,Emily Young,19.0,103.0,6.0,664.0,Erika Christensen,4000.0,,Drama|Romance,Sarah Michelle Gellar,Veronika Decides to Die ,10100,6426,Jonathan Tucker,1.0,boyfriend girlfriend relationship|female protagonist|letter of resignation|mental hospital|sex,http://www.imdb.com/title/tt1068678/?ref_=fn_tt_tt_1,42.0,English,USA,R,9000000.0,2009.0,931.0,6.5,2.35,3000
3324,Color,Martyn Pick,19.0,76.0,4.0,151.0,Steven Waddington,722.0,,Action|Animation|Fantasy|Horror|Mystery|Sci-Fi|Thriller,Sean Pertwee,"Ultramarines: A Warhammer 40,000 Movie ",4990,1254,Donald Sumpter,0.0,grimdark|mutilated corpse|space marine|ultramarines|warhammer 40k,http://www.imdb.com/title/tt1679332/?ref_=fn_tt_tt_1,64.0,English,UK,R,,2010.0,212.0,5.7,1.85,0
3325,Color,Roland Suso Richter,33.0,90.0,3.0,327.0,Sarah Polley,1000.0,,Mystery|Sci-Fi|Thriller,Stephen Graham,The I Inside ,9296,2310,Stephen Rea,2.0,2000s|hospital|man in a wheelchair|year 2000|year 2002,http://www.imdb.com/title/tt0325596/?ref_=fn_tt_tt_1,57.0,English,UK,R,8800000.0,2004.0,900.0,6.1,2.35,458
3326,Color,Jeremy Sims,17.0,122.0,8.0,59.0,Gyton Grantley,174.0,,Drama|History|War,Harrison Gilbertson,Beneath Hill 60 ,5741,498,Steve Le Marquand,12.0,blue clay|diversion|ends with biographical notes|ends with historical notes|tunnel,http://www.imdb.com/title/tt1418646/?ref_=fn_tt_tt_1,39.0,English,Australia,R,9000000.0,2010.0,109.0,7.1,2.35,0
3328,Color,Joby Harold,133.0,84.0,8.0,896.0,Fisher Stevens,4000.0,14373825.0,Crime|Mystery|Thriller,Hayden Christensen,Awake ,63216,6954,Denis O'Hare,0.0,anesthetic|anesthetic awareness|heart|heart surgery|surgery,http://www.imdb.com/title/tt0211933/?ref_=fn_tt_tt_1,196.0,English,USA,R,8600000.0,2007.0,922.0,6.5,2.35,0
3330,Color,Ekachai Uekrongtham,66.0,96.0,3.0,305.0,Mike Dopud,2000.0,162.0,Action|Crime|Thriller,Michael Jai White,Skin Trade ,5228,2802,Celina Jade,5.0,bangkok thailand|detective|human trafficking|revenge|sex slavery,http://www.imdb.com/title/tt1641841/?ref_=fn_tt_tt_1,38.0,English,Thailand,R,9000000.0,2014.0,368.0,5.7,2.35,0
3331,Color,Joel Schumacher,147.0,97.0,541.0,673.0,Jami Gertz,967.0,32222567.0,Comedy|Fantasy|Horror,Dianne Wiest,The Lost Boys ,92924,4458,Jason Patric,3.0,1980s|california|death|small town|vampire,http://www.imdb.com/title/tt0093437/?ref_=fn_tt_tt_1,339.0,English,USA,R,,1987.0,847.0,7.2,2.35,19000
3332,Color,Scott Cooper,273.0,112.0,108.0,175.0,Beth Grant,12000.0,39462438.0,Drama|Music|Romance,Jeff Bridges,Crazy Heart ,67760,13172,Debrianna Mansini,0.0,country music|country western singer|journalist|musician|singer,http://www.imdb.com/title/tt1263670/?ref_=fn_tt_tt_1,226.0,English,USA,R,7000000.0,2009.0,628.0,7.3,2.35,0
3333,Color,Mark Rydell,32.0,125.0,43.0,122.0,Frederic Forrest,563.0,29200000.0,Drama|Music|Romance,David Keith,The Rose ,6142,1097,Alan Bates,0.0,awol|demand|driver|drugs|roses,http://www.imdb.com/title/tt0079826/?ref_=fn_tt_tt_1,52.0,English,USA,R,8500000.0,1979.0,236.0,6.9,1.85,1000
3337,Color,Alexander Payne,175.0,103.0,729.0,133.0,Chris Klein,2000.0,14879556.0,Comedy|Drama,Matthew Broderick,Election ,73640,3516,Molly Hagan,0.0,female protagonist|high school|self destructiveness|student council president|student government,http://www.imdb.com/title/tt0126886/?ref_=fn_tt_tt_1,441.0,English,USA,R,8000000.0,1999.0,841.0,7.3,2.35,0
3341,Color,Tom Elkins,79.0,101.0,14.0,559.0,Cicely Tyson,1000.0,,Drama|Horror|Mystery|Thriller,Abigail Spencer,The Haunting in Connecticut 2: Ghosts of Georgia ,13167,3164,Brad James,0.0,daughter|georgia|mother|slave|trailer,http://www.imdb.com/title/tt1457765/?ref_=fn_tt_tt_1,57.0,English,USA,R,9000000.0,2013.0,907.0,5.3,2.35,0
3347,Color,John Sayles,46.0,126.0,407.0,39.0,Casey Siemaszko,638.0,1997807.0,Adventure|Drama|Thriller,Mary Elizabeth Mastrantonio,Limbo ,5158,823,Vanessa Martinez,0.0,alaska|island|motorboat|singer|wilderness,http://www.imdb.com/title/tt0164085/?ref_=fn_tt_tt_1,140.0,English,USA,R,8000000.0,1999.0,107.0,7.1,1.85,196
3353,Color,Darren Lynn Bousman,147.0,150.0,163.0,636.0,Paris Hilton,2000.0,140244.0,Horror|Musical|Sci-Fi,Alexa PenaVega,Repo! The Genetic Opera ,20419,4168,Paul Sorvino,1.0,future|murder|opera|repossession|surgery,http://www.imdb.com/title/tt0963194/?ref_=fn_tt_tt_1,259.0,English,USA,R,8500000.0,2008.0,716.0,6.7,1.85,8000
3355,Color,Quentin Tarantino,215.0,178.0,16000.0,857.0,Eric Stoltz,13000.0,107930000.0,Crime|Drama,Bruce Willis,Pulp Fiction ,1324680,16557,Phil LaMarr,1.0,black comedy|cunnilingus|neo noir|nonlinear timeline|postmodern,http://www.imdb.com/title/tt0110912/?ref_=fn_tt_tt_1,2195.0,English,USA,R,8000000.0,1994.0,902.0,8.9,2.35,45000
3357,Color,Dan Gilroy,534.0,117.0,66.0,85.0,Michael Papajohn,15000.0,32279955.0,Crime|Drama|Thriller,Jake Gyllenhaal,Nightcrawler ,293304,15554,James Huang,1.0,employer employee relationship|ethics|journalism|sociopath|tv news,http://www.imdb.com/title/tt2872718/?ref_=fn_tt_tt_1,552.0,English,USA,R,8500000.0,2014.0,241.0,7.9,2.35,65000
3358,Color,Jay Chandrasekhar,66.0,119.0,422.0,422.0,Lindsay Price,861.0,4992159.0,Comedy|Horror|Thriller,Brittany Daniel,Club Dread ,23823,3306,Jay Chandrasekhar,2.0,beach|island|party|resort|serial killer,http://www.imdb.com/title/tt0331953/?ref_=fn_tt_tt_1,201.0,English,USA,R,8550000.0,2004.0,499.0,5.6,2.35,713
3361,Color,Jonathan Dayton,270.0,101.0,36.0,27.0,Steven Christopher Parker,7000.0,59889948.0,Comedy|Drama,Steve Carell,Little Miss Sunshine ,355810,7227,Jill Talley,1.0,gay|graduate student|sister sister relationship|sprite|uncle nephew relationship,http://www.imdb.com/title/tt0449059/?ref_=fn_tt_tt_1,889.0,English,USA,R,8000000.0,2006.0,150.0,7.9,2.35,15000
3362,Color,Rob Reiner,99.0,89.0,0.0,107.0,Frances Lee McCain,217.0,52287414.0,Adventure|Drama,Marshall Bell,Stand by Me ,271794,644,Casey Siemaszko,2.0,friendship|summertime|treehouse|walking on train tracks|woods,http://www.imdb.com/title/tt0092005/?ref_=fn_tt_tt_1,584.0,English,USA,R,8000000.0,1986.0,107.0,8.1,1.85,24000
3363,Color,Danny Boyle,224.0,113.0,0.0,27.0,Megan Burns,133.0,45063889.0,Drama|Horror|Sci-Fi|Thriller,Noah Huntley,28 Days Later... ,297250,241,David Schneider,0.0,laboratory|london england|military|virus|zombie apocalypse,http://www.imdb.com/title/tt0289043/?ref_=fn_tt_tt_1,1441.0,English,UK,R,8000000.0,2002.0,32.0,7.6,1.85,11000
3367,Color,Martin Lawrence,11.0,108.0,0.0,388.0,Lynn Whitfield,585.0,34746109.0,Comedy|Crime|Drama|Romance|Thriller,Faizon Love,A Thin Line Between Love and Hate ,3122,3023,Della Reese,2.0,african american|dating|independent film|irreverence|revenge,http://www.imdb.com/title/tt0117891/?ref_=fn_tt_tt_1,14.0,English,USA,R,8000000.0,1996.0,434.0,5.6,2.35,559
3368,Color,Jonathan Levine,327.0,100.0,129.0,3000.0,Anna Kendrick,23000.0,34963967.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,50/50 ,270441,39807,Bryce Dallas Howard,2.0,best friend|cancer|survival rate|therapist|vomiting,http://www.imdb.com/title/tt1306980/?ref_=fn_tt_tt_1,378.0,English,USA,R,8000000.0,2011.0,10000.0,7.7,1.85,40000
3370,Color,George A. Romero,127.0,130.0,0.0,602.0,Hal Holbrook,875.0,,Comedy|Fantasy|Horror,Ted Danson,Creepshow ,29935,2662,Adrienne Barbeau,0.0,anthology|child abuse|critically acclaimed|death|grindhouse,http://www.imdb.com/title/tt0083767/?ref_=fn_tt_tt_1,211.0,English,USA,R,8000000.0,1982.0,826.0,6.9,1.85,0
3371,Color,Tom Gormican,164.0,94.0,19.0,117.0,Lola Glaudini,363.0,26049082.0,Comedy|Romance,Mackenzie Davis,That Awkward Moment ,76791,1024,Josh Pais,3.0,dating|divorce|father daughter relationship|mother daughter relationship|party,http://www.imdb.com/title/tt1800246/?ref_=fn_tt_tt_1,100.0,English,USA,R,8000000.0,2014.0,342.0,6.1,2.35,0
3373,Color,Justin Tipping,6.0,80.0,2.0,102.0,Natalie Stephany Aguilar,861.0,,Adventure,Tina Gilton,Kicks ,59,1279,Justin Hall,,,http://www.imdb.com/title/tt4254584/?ref_=fn_tt_tt_1,6.0,English,USA,R,,2016.0,163.0,7.8,,240
3377,Color,Wes Craven,109.0,107.0,0.0,112.0,Heather Langenkamp,969.0,18090181.0,Fantasy|Horror|Mystery|Thriller,Miko Hughes,New Nightmare ,38191,1775,Tracy Middendorf,0.0,earthquake|elm street|freddy krueger|nightmare|sleep,http://www.imdb.com/title/tt0111686/?ref_=fn_tt_tt_1,271.0,English,USA,R,8000000.0,1994.0,449.0,6.4,1.85,0
3380,Color,Tamra Davis,40.0,82.0,33.0,475.0,Harland Williams,744.0,17278980.0,Comedy|Crime,Dave Chappelle,Half Baked ,48225,2400,Clarence Williams III,0.0,bail|diabetic|friend|jail|pharmaceutical lab,http://www.imdb.com/title/tt0120693/?ref_=fn_tt_tt_1,164.0,English,USA,R,8000000.0,1998.0,503.0,6.7,1.85,0
3382,Color,Stephen Gaghan,358.0,128.0,79.0,414.0,Amr Waked,13000.0,50815288.0,Drama|Thriller,Matt Damon,Syriana ,109191,14747,Kayvan Novak,0.0,cia|hezbollah|lebanon|oil|prince,http://www.imdb.com/title/tt0365737/?ref_=fn_tt_tt_1,625.0,English,USA,R,50000000.0,2005.0,903.0,7.0,2.35,0
3383,Color,Mary Harron,288.0,102.0,126.0,517.0,Justin Theroux,23000.0,15047419.0,Crime|Drama,Christian Bale,American Psycho ,357275,25462,Samantha Mathis,1.0,1980s|business card|male rear nudity|materialism|narcissism,http://www.imdb.com/title/tt0144084/?ref_=fn_tt_tt_1,1061.0,English,USA,R,7000000.0,2000.0,1000.0,7.6,2.35,18000
3384,Color,Miguel Arteta,107.0,93.0,44.0,596.0,Zooey Deschanel,15000.0,14015786.0,Drama|Romance,Jake Gyllenhaal,The Good Girl ,37952,27646,Tim Blake Nelson,3.0,dysfunctional marriage|marijuana|small town|store|trying to conceive,http://www.imdb.com/title/tt0279113/?ref_=fn_tt_tt_1,298.0,English,USA,R,5000000.0,2002.0,11000.0,6.5,1.85,938
