,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2756,Color,Gregory Jacobs,222.0,115.0,13.0,642.0,Channing Tatum,20000.0,66009973.0,Comedy|Drama|Music,Matt Bomer,Magic Mike XXL ,38202,38963,Kevin Nash,3.0,male bonding|male friendship|male objectification|muscular|stripper,http://www.imdb.com/title/tt2268016/?ref_=fn_tt_tt_1,135.0,English,USA,R,14800000.0,2015.0,17000.0,5.7,2.35,41000
2757,Color,Baz Luhrmann,106.0,120.0,1000.0,954.0,Harold Perrineau,29000.0,46338728.0,Drama|Romance,Leonardo DiCaprio,Romeo + Juliet ,167750,33791,Brian Dennehy,2.0,hawaiian shirt|love|shakespeare adaptation|shakespeare play|star crossed lovers,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1,506.0,English,USA,PG-13,14500000.0,1996.0,1000.0,6.8,2.35,10000
2758,Color,Gilles Paquet-Brenner,136.0,111.0,15.0,121.0,Aidan Quinn,1000.0,7691700.0,Drama|War,Kristin Scott Thomas,Sarah's Key ,12937,2140,Arben Bajraktaraj,2.0,apartment|escape|jewish family|journalist|key,http://www.imdb.com/title/tt1668200/?ref_=fn_tt_tt_1,73.0,French,France,PG-13,10000000.0,2010.0,767.0,7.5,2.35,0
2759,Color,Peter Cousens,5.0,94.0,5.0,124.0,David Rasche,467.0,,Drama|Family|Music,Sharon Leal,Freedom ,993,994,Bart Shatto,2.0,19th century|christian film|hymn|religion|slave,http://www.imdb.com/title/tt2584018/?ref_=fn_tt_tt_1,13.0,English,USA,R,14500000.0,2014.0,220.0,6.2,,998
2760,Color,Clint Eastwood,131.0,131.0,16000.0,638.0,Morgan Freeman,16000.0,101157447.0,Drama|Western,Clint Eastwood,Unforgiven ,277505,28544,Frances Fisher,1.0,englishman|leaving flowers on a grave|one last job|reputation|visiting wife's grave,http://www.imdb.com/title/tt0105695/?ref_=fn_tt_tt_1,495.0,English,USA,R,14400000.0,1992.0,11000.0,8.3,2.35,10000
2761,Color,Lars von Trier,140.0,139.0,3000.0,236.0,Jeremy Davies,3000.0,74205.0,Drama,Bryce Dallas Howard,Manderlay ,18646,4211,Jean-Marc Barr,1.0,cotton|female frontal nudity|flogging|gangster|slavery,http://www.imdb.com/title/tt0342735/?ref_=fn_tt_tt_1,81.0,English,Denmark,Not Rated,14200000.0,2005.0,769.0,7.4,2.35,1000
2762,Color,Danny Boyle,418.0,120.0,0.0,40.0,Saurabh Shukla,668.0,141319195.0,Drama|Romance,Anil Kapoor,Slumdog Millionaire ,641997,820,Ayush Mahesh Khedekar,0.0,cheating|falling from height|murder|non professional cast|slum,http://www.imdb.com/title/tt1010048/?ref_=fn_tt_tt_1,1017.0,English,UK,R,15000000.0,2008.0,56.0,8.0,2.35,13000
2763,Color,Adrian Lyne,94.0,119.0,213.0,249.0,Lois Smith,886.0,156645693.0,Drama|Romance|Thriller,Fred Gwynne,Fatal Attraction ,55101,1639,Anne Archer,0.0,borderline personality disorder|killing a pet|madame butterfly|new york|new york city,http://www.imdb.com/title/tt0093010/?ref_=fn_tt_tt_1,201.0,English,USA,R,14000000.0,1987.0,276.0,6.9,1.85,3000
2767,Color,Vidhu Vinod Chopra,22.0,101.0,34.0,277.0,Chris Marquette,892.0,,Action|Crime|Drama|Mystery|Thriller,María Valverde,Broken Horses ,1554,2055,Chad Bishop,0.0,,http://www.imdb.com/title/tt2503954/?ref_=fn_tt_tt_1,20.0,English,USA,R,15000000.0,2015.0,355.0,5.7,2.35,0
2768,Color,Oliver Stone,72.0,145.0,0.0,560.0,Tom Berenger,10000.0,70001698.0,Biography|Drama|War,Tom Cruise,Born on the Fourth of July ,76842,12098,Stephen Baldwin,0.0,desert|drunkenness|religious mother|strict mother|vietnam war,http://www.imdb.com/title/tt0096969/?ref_=fn_tt_tt_1,173.0,English,USA,R,14000000.0,1989.0,854.0,7.2,2.35,4000
2772,Color,Ted Kotcheff,145.0,93.0,270.0,535.0,Brian Dennehy,13000.0,,Action|Adventure|Drama,Sylvester Stallone,First Blood ,172493,15192,Chris Mulkey,1.0,1980s|colonel|deputy|rambo|sheriff,http://www.imdb.com/title/tt0083944/?ref_=fn_tt_tt_1,376.0,English,USA,R,14000000.0,1982.0,954.0,7.7,2.35,0
2773,Color,Sylvain White,86.0,109.0,41.0,748.0,Laz Alonso,997.0,61356221.0,Drama|Music|Romance,Chris Brown,Stomp the Yard ,19505,3544,Harry Lennix,0.0,atlanta georgia|competition|dancer|death|fraternity,http://www.imdb.com/title/tt0775539/?ref_=fn_tt_tt_1,162.0,English,USA,PG-13,14000000.0,2007.0,826.0,5.2,2.35,0
2777,Color,Stephen Frears,51.0,119.0,350.0,418.0,Peter Capaldi,18000.0,34700000.0,Drama|Romance,Keanu Reeves,Dangerous Liaisons ,52846,35501,Swoosie Kurtz,2.0,catholic|corruption|emotional abuse|france|seduction,http://www.imdb.com/title/tt0094947/?ref_=fn_tt_tt_1,143.0,English,USA,R,14000000.0,1988.0,17000.0,7.7,1.85,0
2778,Color,Tyler Perry,42.0,110.0,0.0,490.0,Phylicia Rashad,849.0,35010192.0,Comedy|Drama|Romance,Eddie Cibrian,Good Deeds ,6352,2226,Jamie Kennedy,1.0,businessman|fight|mean brother|narrated by character|wordplay in title,http://www.imdb.com/title/tt1885265/?ref_=fn_tt_tt_1,43.0,English,USA,PG-13,,2012.0,597.0,5.4,2.35,0
2779,Color,Randal Kleiser,10.0,107.0,116.0,25.0,Klaus Maria Brandauer,327.0,34793160.0,Adventure|Drama,Seymour Cassel,White Fang ,15730,552,Susan Hogan,1.0,alaska|dog|friendship|gold|yukon,http://www.imdb.com/title/tt0103247/?ref_=fn_tt_tt_1,31.0,English,USA,PG,14000000.0,1991.0,172.0,6.7,1.85,0
2781,Color,Phyllida Lloyd,331.0,105.0,58.0,583.0,Jim Broadbent,11000.0,29959436.0,Biography|Drama|History,Meryl Streep,The Iron Lady ,82327,12894,Olivia Colman,1.0,british prime minister|female prime minister|politics|prime minister|told in flashback,http://www.imdb.com/title/tt1007029/?ref_=fn_tt_tt_1,350.0,English,UK,PG-13,13000000.0,2011.0,1000.0,6.4,2.35,18000
2782,Color,Mike Nawrocki,38.0,82.0,12.0,8.0,Mike Nawrocki,23.0,25571351.0,Adventure|Animation|Comedy|Drama|Family|Musical,Phil Vischer,Jonah: A VeggieTales Movie ,3135,49,Shelby Vischer,0.0,anthropomorphism|pirate|pirate ship|tomato|whale,http://www.imdb.com/title/tt0298388/?ref_=fn_tt_tt_1,78.0,English,USA,G,14000000.0,2002.0,12.0,6.6,1.85,184
2783,Color,John Singleton,12.0,109.0,309.0,279.0,Khandi Alexander,592.0,27515786.0,Drama|Romance,Janet Jackson,Poetic Justice ,8904,1620,Maya Angelou,0.0,african american|mail carrier|poetry|postal worker|south central los angeles,http://www.imdb.com/title/tt0107840/?ref_=fn_tt_tt_1,31.0,English,USA,R,14000000.0,1993.0,556.0,5.9,1.85,0
2792,Color,Franco Zeffirelli,62.0,117.0,160.0,55.0,Joan Plowright,718.0,14348123.0,Comedy|Drama|War,Lily Tomlin,Tea with Mussolini ,9323,1148,Paolo Seganti,6.0,ambassador|american|art|english|italy,http://www.imdb.com/title/tt0120857/?ref_=fn_tt_tt_1,157.0,English,Italy,PG,12000000.0,1999.0,330.0,6.9,1.85,970
2794,Color,Martin Scorsese,59.0,136.0,17000.0,213.0,Liza Minnelli,22000.0,,Drama|Music|Musical|Romance,Robert De Niro,"New York, New York ",13548,23378,Mary Kay Place,0.0,love|musician|saxophonist|singer|songwriter,http://www.imdb.com/title/tt0076451/?ref_=fn_tt_tt_1,75.0,English,USA,PG,14000000.0,1977.0,740.0,6.7,1.66,932
2795,Color,Spike Lee,25.0,115.0,0.0,534.0,Delroy Lindo,1000.0,13640000.0,Comedy|Drama,Alfre Woodard,Crooklyn ,6011,3267,Isaiah Washington,0.0,argument|birthday|bully|coming of age|semi autobiographical,http://www.imdb.com/title/tt0109504/?ref_=fn_tt_tt_1,39.0,English,USA,PG-13,14000000.0,1994.0,848.0,6.9,1.85,905
2796,Color,Chris Rock,97.0,94.0,0.0,458.0,Eliza Coupe,12000.0,12550242.0,Comedy|Drama|Romance,Steve Buscemi,I Think I Love My Wife ,13866,13446,Wendell Pierce,3.0,banker|investment|investment banker|marriage|sex,http://www.imdb.com/title/tt0770772/?ref_=fn_tt_tt_1,55.0,English,USA,R,,2007.0,490.0,5.5,1.85,488
2799,Color,Emilio Estevez,195.0,112.0,0.0,383.0,Nick Cannon,12000.0,11204499.0,Drama|History,Anthony Hopkins,Bobby ,38142,13528,Brian Geraghty,0.0,campaign|chess|friend|hotel|senator,http://www.imdb.com/title/tt0308055/?ref_=fn_tt_tt_1,270.0,English,USA,R,14000000.0,2006.0,593.0,7.0,2.35,0
2802,Color,Julian Schnabel,259.0,112.0,232.0,177.0,Mathieu Amalric,413.0,5990075.0,Biography|Drama,Emmanuelle Seigner,The Diving Bell and the Butterfly ,89906,1372,Isaach De Bankolé,1.0,arc de triomphe paris|based on autobiography|coma|elle magazine|male frontal nudity,http://www.imdb.com/title/tt0401383/?ref_=fn_tt_tt_1,175.0,French,France,PG-13,,2007.0,412.0,8.0,1.85,13000
2803,Color,Todd Field,251.0,137.0,143.0,280.0,Noah Emmerich,14000.0,5459824.0,Drama|Romance,Kate Winslet,Little Children ,92781,15337,Jane Adams,0.0,adulterous wife|bar|dysfunctional marriage|sex offender|suburb,http://www.imdb.com/title/tt0404203/?ref_=fn_tt_tt_1,320.0,English,USA,R,26000000.0,2006.0,617.0,7.6,2.35,5000
2804,Color,Davis Guggenheim,63.0,90.0,49.0,191.0,Sharon Lawrence,12000.0,5108820.0,Drama|Mystery|Thriller,Norman Reedus,Gossip ,12519,12776,Noam Jenkins,5.0,college|college campus|gossip|rape|sex,http://www.imdb.com/title/tt0176783/?ref_=fn_tt_tt_1,112.0,English,USA,R,24000000.0,2000.0,215.0,5.9,2.35,853
2805,Color,Tony Goldwyn,47.0,107.0,956.0,113.0,Julie Kavner,10000.0,4741987.0,Drama,Viggo Mortensen,A Walk on the Moon ,6782,10368,Tovah Feldshuh,1.0,adulterous wife|cheating wife|summer|unfaithfulness|woodstock,http://www.imdb.com/title/tt0120613/?ref_=fn_tt_tt_1,114.0,English,USA,R,14000000.0,1999.0,233.0,6.6,1.85,860
2806,Color,Phillip Noyce,108.0,98.0,176.0,15.0,Terry Pheto,543.0,4291965.0,Biography|Drama|History,Derek Luke,Catch a Fire ,9334,678,Bonnie Henna,3.0,attack|coach|colonel|jail|oil refinery,http://www.imdb.com/title/tt0437232/?ref_=fn_tt_tt_1,59.0,English,France,PG-13,14000000.0,2006.0,113.0,6.7,2.35,447
2807,Color,Stephen Carpenter,64.0,84.0,12.0,102.0,Angela Featherstone,159.0,3100650.0,Drama|Horror|Mystery|Thriller,Melissa Sagemiller,Soul Survivors ,7277,417,Candace Kroslak,4.0,car accident|college|ghost|girl in panties|white panties,http://www.imdb.com/title/tt0218619/?ref_=fn_tt_tt_1,181.0,English,USA,PG-13,14000000.0,2001.0,102.0,3.9,1.85,231
2808,Color,James Ivory,20.0,139.0,133.0,5.0,Todd Boyce,423.0,2474000.0,Biography|Drama|History|Romance,Seth Gilliam,Jefferson in Paris ,2427,446,Nigel Whitmey,1.0,18th century|ambassador|french revolution|friendship|thomas jefferson,http://www.imdb.com/title/tt0113463/?ref_=fn_tt_tt_1,27.0,English,France,PG-13,14000000.0,1995.0,15.0,5.7,1.85,127
2811,Color,Mike Leigh,262.0,150.0,608.0,43.0,Ruth Sheen,149.0,3958500.0,Biography|Drama|History,Lesley Manville,Mr. Turner ,17933,390,Karl Johnson,0.0,prism|rented room|scrofula|sketching|sunrise,http://www.imdb.com/title/tt2473794/?ref_=fn_tt_tt_1,165.0,English,UK,R,8200000.0,2014.0,44.0,6.8,2.35,0
2812,Color,Alain Resnais,129.0,104.0,752.0,59.0,Sara Forestier,412.0,403649.0,Drama|Romance,Mathieu Amalric,Wild Grass ,3174,799,Edouard Baer,0.0,dentist|letter|pilot|skateboard|wallet,http://www.imdb.com/title/tt1156143/?ref_=fn_tt_tt_1,31.0,French,France,PG,,2009.0,74.0,6.3,2.35,512
2813,Color,Costa-Gavras,69.0,132.0,333.0,284.0,Mathieu Kassovitz,380.0,274299.0,Biography|Crime|Drama|War,Sebastian Koch,Amen. ,11077,1429,Ulrich Mühe,2.0,jesuit|jew|pope|priest|ss,http://www.imdb.com/title/tt0280653/?ref_=fn_tt_tt_1,55.0,English,France,Unrated,103000000.0,2002.0,326.0,7.3,1.85,0
2815,Color,Neil Burger,57.0,115.0,168.0,322.0,Katherine LaNasa,697.0,183088.0,Comedy|Drama|War,John Heard,The Lucky Ones ,11704,2243,Mark L. Young,0.0,college tuition|guitar|road trip|soldier|stranded,http://www.imdb.com/title/tt0981072/?ref_=fn_tt_tt_1,36.0,English,USA,R,15000000.0,2008.0,329.0,7.0,1.85,702
2816,Color,Kenneth Lonergan,116.0,186.0,50.0,338.0,Kieran Culkin,13000.0,46495.0,Drama,Matt Damon,Margaret ,12053,14638,John Gallagher Jr.,1.0,accident|bus|loss of virginity|new york city|virginity,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1,119.0,English,USA,R,14000000.0,2011.0,1000.0,6.5,1.85,0
2818,Color,Rob Reiner,87.0,90.0,0.0,767.0,Rebecca De Mornay,1000.0,1752214.0,Comedy|Drama|Romance,Madeline Carroll,Flipped ,60460,4377,Aidan Quinn,0.0,apology|falling in love|multiple perspectives|narrated by a girl|younger version of character,http://www.imdb.com/title/tt0817177/?ref_=fn_tt_tt_1,104.0,English,USA,PG,14000000.0,2010.0,872.0,7.7,1.85,14000
2819,Color,Ang Lee,357.0,134.0,0.0,11000.0,Heath Ledger,15000.0,83025853.0,Drama|Romance,Jake Gyllenhaal,Brokeback Mountain ,259837,39789,Anne Hathaway,0.0,gay relationship|homosexuality|mountain|ranch|rodeo,http://www.imdb.com/title/tt0388795/?ref_=fn_tt_tt_1,2254.0,English,USA,R,14000000.0,2005.0,13000.0,7.7,1.85,13000
2822,Color,Todd Haynes,181.0,107.0,162.0,135.0,Celia Weston,2000.0,15854988.0,Drama|Romance,Dennis Quaid,Far from Heaven ,36542,2447,Michael Gaston,2.0,african american|catastrophe|family relationships|farewell scene|therapy,http://www.imdb.com/title/tt0297884/?ref_=fn_tt_tt_1,378.0,English,USA,PG-13,13500000.0,2002.0,258.0,7.4,1.85,0
2824,Color,,53.0,55.0,,2.0,Olaf Lubaszenko,20.0,447093.0,Drama,Krystyna Janda,Dekalog             ,12590,25,Olgierd Lukaszewicz,0.0,meaning of life|moral challenge|morality|search for meaning|ten commandments,http://www.imdb.com/title/tt0092337/?ref_=fn_tt_tt_1,37.0,Polish,Poland,TV-MA,,,3.0,9.1,1.33,0
2825,Color,Philip Kaufman,132.0,124.0,133.0,170.0,Stephen Marcus,14000.0,7060876.0,Biography|Drama,Kate Winslet,Quills ,44795,14726,Amelia Warner,1.0,asylum|lust|male pubic hair|penis|pubic hair,http://www.imdb.com/title/tt0180073/?ref_=fn_tt_tt_1,314.0,English,UK,R,13500000.0,2000.0,230.0,7.4,1.85,0
2827,Color,Kasi Lemmons,58.0,105.0,148.0,400.0,Tamara Tunie,539.0,687081.0,Crime|Drama|Music|Mystery|Thriller,Colm Feore,The Caveman's Valentine ,5602,1767,Aunjanue Ellis,0.0,chrysler building manhattan new york city|delusion|manhattan new york city|new york city|title directed by female,http://www.imdb.com/title/tt0182000/?ref_=fn_tt_tt_1,59.0,English,USA,R,,2001.0,508.0,6.0,1.85,329
2828,Color,,1.0,41.0,,2.0,Marian Dziedziel,70.0,,Action|Crime|Drama|Thriller,Jacek Koman,The Border             ,271,74,Jaroslaw Boberek,4.0,,http://www.imdb.com/title/tt4048942/?ref_=fn_tt_tt_1,2.0,Polish,Poland,,,,2.0,7.4,,64
2829,Color,Oliver Hirschbiegel,192.0,178.0,101.0,471.0,Bruno Ganz,918.0,5501940.0,Biography|Drama|History|War,Thomas Kretschmann,Downfall ,248354,2334,Alexandra Maria Lara,0.0,bunker|hitler|nazi|no exit|war ruins,http://www.imdb.com/title/tt0363163/?ref_=fn_tt_tt_1,564.0,German,Germany,R,13500000.0,2004.0,653.0,8.3,1.85,14000
2830,Color,Alejandro Amenábar,157.0,125.0,448.0,93.0,Lola Dueñas,273.0,2086345.0,Biography|Drama|Romance,Belén Rueda,The Sea Inside ,64556,529,Tamar Novas,1.0,dignity|euthanasia|freedom|lawyer|sailor,http://www.imdb.com/title/tt0369702/?ref_=fn_tt_tt_1,140.0,Spanish,Spain,PG-13,10000000.0,2004.0,114.0,8.1,2.35,0
2831,Color,Jonathan Glazer,454.0,108.0,143.0,21.0,Paul Brannigan,19000.0,2605039.0,Drama|Horror|Sci-Fi|Thriller,Scarlett Johansson,Under the Skin ,85022,19086,Alison Chand,0.0,alien|desire|female nudity|male frontal nudity|scotland,http://www.imdb.com/title/tt1441395/?ref_=fn_tt_tt_1,616.0,English,UK,R,,2013.0,50.0,6.3,1.85,29000
2832,Color,Barry Levinson,62.0,121.0,272.0,227.0,J.T. Walsh,49000.0,123922370.0,Biography|Comedy|Drama|War,Robin Williams,"Good Morning, Vietnam ",98348,50141,Bruno Kirby,1.0,disc jockey|friendship|radio|vietnam|vietnamese,http://www.imdb.com/title/tt0093105/?ref_=fn_tt_tt_1,131.0,English,USA,R,13000000.0,1987.0,263.0,7.3,1.85,0
2835,Color,Darren Aronofsky,669.0,108.0,0.0,1000.0,Mila Kunis,20000.0,106952327.0,Drama|Thriller,Natalie Portman,Black Swan ,551363,38072,Mark Margolis,1.0,ballerina|ballet|fear|female protagonist|madness,http://www.imdb.com/title/tt0947798/?ref_=fn_tt_tt_1,1140.0,English,USA,R,13000000.0,2010.0,15000.0,8.0,2.35,106000
2837,Color,Francis Ford Coppola,149.0,220.0,0.0,3000.0,Al Pacino,22000.0,57300000.0,Crime|Drama,Robert De Niro,The Godfather: Part II ,790926,39960,Robert Duvall,1.0,1950s|corrupt politician|lake tahoe nevada|melancholy|revenge,http://www.imdb.com/title/tt0071562/?ref_=fn_tt_tt_1,650.0,English,USA,R,13000000.0,1974.0,14000.0,9.0,1.85,14000
2838,Color,Thomas Carter,101.0,112.0,49.0,237.0,Terry Kinney,656.0,91038276.0,Drama|Music|Romance,Sean Patrick Thomas,Save the Last Dance ,47876,1307,Fredro Starr,0.0,dance|dancing|ghetto|hip hop|imperative in title,http://www.imdb.com/title/tt0206275/?ref_=fn_tt_tt_1,320.0,English,USA,PG-13,13000000.0,2001.0,363.0,6.1,1.85,0
2840,Color,Patricia Riggen,63.0,109.0,36.0,579.0,Brighton Sharbino,3000.0,61693523.0,Drama,Jennifer Garner,Miracles from Heaven ,6276,7833,Martin Henderson,0.0,child cancer|christian film|christianity|falling into a hole|inspiring,http://www.imdb.com/title/tt4257926/?ref_=fn_tt_tt_1,55.0,English,USA,PG,13000000.0,2016.0,3000.0,6.8,1.85,16000
2842,Color,Christopher Cain,50.0,107.0,58.0,316.0,Patrick Wayne,549.0,44726644.0,Action|Crime|Drama|Thriller|Western,Jack Palance,Young Guns ,42614,1747,Brian Keith,5.0,army|cattle|deputy|new mexico|rancher,http://www.imdb.com/title/tt0096487/?ref_=fn_tt_tt_1,120.0,English,USA,R,13000000.0,1988.0,439.0,6.8,1.85,0
2843,Color,Theodore Melfi,275.0,102.0,51.0,360.0,Naomi Watts,13000.0,44134898.0,Comedy|Drama,Bill Murray,St. Vincent ,72803,20330,Reg E. Cathey,3.0,bullying|grumpy old man|school presentation|stroke|stroke recovery,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,171.0,English,USA,PG-13,13000000.0,2014.0,6000.0,7.3,1.85,33000
2845,Color,Gil Junger,133.0,97.0,19.0,835.0,Heath Ledger,23000.0,38176108.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,10 Things I Hate About You ,222099,37907,Andrew Keegan,6.0,dating|protective father|school|shrew|teen movie,http://www.imdb.com/title/tt0147800/?ref_=fn_tt_tt_1,549.0,English,USA,PG-13,16000000.0,1999.0,13000.0,7.2,1.85,10000
2848,Color,Jaume Collet-Serra,186.0,86.0,174.0,2.0,Brett Cullen,619.0,54257433.0,Drama|Horror|Thriller,Óscar Jaenada,The Shallows ,12983,971,Sedona Legge,0.0,beach|island|mexico|prey|trapped,http://www.imdb.com/title/tt4052882/?ref_=fn_tt_tt_1,139.0,English,USA,PG-13,17000000.0,2016.0,350.0,6.8,2.35,0
2851,Color,Preston A. Whitmore II,37.0,117.0,17.0,912.0,Chris Brown,1000.0,49121934.0,Comedy|Drama|Romance,Mekhi Phifer,This Christmas ,6528,6554,Loretta Devine,9.0,christmas|family home|musician|piano|secret,http://www.imdb.com/title/tt0937375/?ref_=fn_tt_tt_1,32.0,English,USA,PG-13,13000000.0,2007.0,997.0,6.1,2.35,0
2854,Color,Bronwen Hughes,25.0,100.0,15.0,388.0,Eartha Kitt,694.0,26539321.0,Comedy|Drama|Family,Gregory Smith,Harriet the Spy ,7984,2486,Charlotte Sullivan,1.0,binoculars|child spy|notebook|secret|spy,http://www.imdb.com/title/tt0116493/?ref_=fn_tt_tt_1,42.0,English,USA,PG,13000000.0,1996.0,558.0,5.9,1.85,833
2858, Black and White,Alex Garland,489.0,108.0,232.0,123.0,Sonoya Mizuno,149.0,25440971.0,Drama|Mystery|Sci-Fi|Thriller,Elina Alminas,Ex Machina ,289508,430,Corey Johnson,0.0,artificial intelligence|robot|robot human relationship|turing test|video surveillance,http://www.imdb.com/title/tt0470752/?ref_=fn_tt_tt_1,611.0,English,UK,R,15000000.0,2015.0,145.0,7.7,2.35,109000
2859,Color,Spike Jonze,242.0,112.0,0.0,213.0,Orson Bean,512.0,22858926.0,Comedy|Drama|Fantasy,Willie Garson,Being John Malkovich ,254404,1171,Mary Kay Place,2.0,body swap|magical realism|portal|puppeteer|surrealism,http://www.imdb.com/title/tt0120601/?ref_=fn_tt_tt_1,840.0,English,USA,R,13000000.0,1999.0,216.0,7.8,1.85,0
2862,Color,John Stockwell,84.0,135.0,134.0,525.0,Jay Hernandez,4000.0,16929123.0,Drama|Romance,Kirsten Dunst,Crazy/Beautiful ,21406,6214,Rolando Molina,2.0,congressman|high school|latino|pacific palisades|school,http://www.imdb.com/title/tt0250224/?ref_=fn_tt_tt_1,169.0,English,USA,PG-13,14000000.0,2001.0,1000.0,6.5,1.85,0
2863,Color,Clint Eastwood,251.0,141.0,16000.0,78.0,Kazunari Ninomiya,378.0,13753931.0,Drama|History|War,Yuki Matsuzaki,Letters from Iwo Jima ,132149,751,Shidô Nakamura,0.0,blood splatter|general|island|japan|world war two,http://www.imdb.com/title/tt0498380/?ref_=fn_tt_tt_1,316.0,Japanese,USA,R,19000000.0,2006.0,85.0,7.9,2.35,5000
2864,Color,Michael Polish,113.0,104.0,35.0,844.0,Virginia Madsen,24000.0,10996440.0,Adventure|Drama|Sci-Fi,J.K. Simmons,The Astronaut Farmer ,19707,27806,Bruce Dern,0.0,bank|fbi|fuel|rocket|space travel,http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1,128.0,English,USA,PG,13000000.0,2006.0,912.0,6.3,2.35,862
2866,Color,Lenny Abrahamson,421.0,118.0,412.0,491.0,Jacob Tremblay,805.0,14677654.0,Drama,Joan Allen,Room ,161288,2499,Cas Anvar,0.0,based on novel|escape|imprisonment|kidnapping|mother son relationship,http://www.imdb.com/title/tt3170832/?ref_=fn_tt_tt_1,351.0,English,Ireland,R,13000000.0,2015.0,681.0,8.3,2.35,72000
2871,Color,Craig Bolotin,39.0,99.0,7.0,730.0,Vanessa Williams,3000.0,5871603.0,Drama|Thriller,Rosario Dawson,Light It Up ,3116,6485,Robert Ri'chard,3.0,black cop|die hard scenario|hostage negotiator|police|police brutality,http://www.imdb.com/title/tt0172726/?ref_=fn_tt_tt_1,39.0,English,USA,R,13000000.0,1999.0,1000.0,6.0,1.85,251
2872,Color,Mark Christopher,63.0,121.0,15.0,812.0,Ellen Albertini Dow,4000.0,16574731.0,Drama|Music,Salma Hayek,54 ,27675,6910,Sela Ward,4.0,angel dust the drug|disco|new york city|quaalude|reference to princess grace of monaco,http://www.imdb.com/title/tt0120577/?ref_=fn_tt_tt_1,181.0,English,USA,R,13000000.0,1998.0,957.0,5.8,1.85,0
2876,Color,Olivier Assayas,165.0,120.0,107.0,280.0,Miranda Richardson,12000.0,4857376.0,Comedy|Drama|Romance,Steve Buscemi,"Paris, je t'aime ",63084,13208,Catalina Sandino Moreno,0.0,baby|divorce|oscar wilde|pigalle|tourist,http://www.imdb.com/title/tt0401711/?ref_=fn_tt_tt_1,123.0,French,France,R,13000000.0,2006.0,530.0,7.3,1.85,0
2877,Color,Rod Lurie,104.0,112.0,37.0,548.0,Kathryn Morris,748.0,3169424.0,Drama|Sport,Harry Lennix,Resurrecting the Champ ,18442,2417,Peter Coyote,1.0,boxing|colosseum|homeless man|reporter|writer,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,59.0,English,USA,PG-13,13000000.0,2007.0,573.0,6.8,2.35,689
2878,Color,Paul Weitz,150.0,107.0,80.0,252.0,Sarita Choudhury,2000.0,18004225.0,Comedy|Drama|Romance,Tina Fey,Admission ,28573,3004,Christopher Evan Welch,2.0,adoption|female protagonist|princeton university|wedding|working women,http://www.imdb.com/title/tt1814621/?ref_=fn_tt_tt_1,87.0,English,USA,PG-13,13000000.0,2013.0,257.0,5.7,2.35,5000
2879,Color,Patrice Leconte,61.0,112.0,83.0,8.0,Daniel Auteuil,2000.0,3058380.0,Drama|Romance,Emir Kusturica,The Widow of Saint-Pierre ,4767,2389,Yves Jacques,1.0,archipelago|guillotine|island|prison|redemption,http://www.imdb.com/title/tt0191636/?ref_=fn_tt_tt_1,69.0,French,France,R,100000000.0,2000.0,370.0,7.3,2.35,186
2880,Color,Atom Egoyan,226.0,96.0,460.0,73.0,Meghan Heffern,14000.0,3074838.0,Drama|Mystery|Romance|Thriller,Liam Neeson,Chloe ,56264,14372,Natalie Lisinska,2.0,bare chested boy|doctor|escort|infidelity|prostitute,http://www.imdb.com/title/tt1352824/?ref_=fn_tt_tt_1,166.0,English,USA,R,11000000.0,2009.0,153.0,6.3,1.85,0
2881,Color,Paul Mazursky,21.0,91.0,150.0,150.0,Ryan O'Neal,979.0,2104000.0,Comedy|Crime|Drama,Chazz Palminteri,Faithful ,1595,1679,Paul Mazursky,3.0,bathroom|bathtub|female protagonist|flashback|kitchen,http://www.imdb.com/title/tt0116269/?ref_=fn_tt_tt_1,19.0,English,USA,R,13000000.0,1996.0,385.0,5.9,1.85,69
2882,Color,Jim Sheridan,217.0,105.0,260.0,1000.0,Jake Gyllenhaal,20000.0,28501651.0,Drama|Thriller,Natalie Portman,Brothers ,88037,39473,Ethan Suplee,0.0,afghanistan|death of soldier|presumed dead|prisoner|war trauma,http://www.imdb.com/title/tt0765010/?ref_=fn_tt_tt_1,201.0,English,USA,R,26000000.0,2009.0,15000.0,7.1,2.35,10000
2883,Color,Sidney Lumet,94.0,125.0,0.0,968.0,Vin Diesel,22000.0,1172769.0,Biography|Comedy|Crime|Drama,Peter Dinklage,Find Me Guilty ,28068,37606,Alex Rocco,2.0,court|drugs|judge|mafia|mobster,http://www.imdb.com/title/tt0419749/?ref_=fn_tt_tt_1,108.0,English,Germany,R,13000000.0,2006.0,14000.0,7.1,1.85,0
